id;lat;long
150496;-7.3773687;-37.4790871
150507;-7.4686612;-37.2746574
150519;-7.3773687;-37.4790871
150530;-7.4686612;-37.2746574
150541;-7.4686612;-37.2746574
150552;-7.4686612;-37.2746574
150563;-7.4686612;-37.2746574
150574;-7.4686612;-37.2746574
150585;-7.4686612;-37.2746574
150596;-7.4686612;-37.2746574
150608;-7.3773687;-37.4790871
150619;-7.4686612;-37.2746574
150631;-7.3773687;-37.4790871
150642;-7.4686612;-37.2746574
150654;-7.3773687;-37.4790871
150666;-7.3773687;-37.4790871
150678;-8.0229757;-34.8883479
150690;-7.3773687;-37.4790871
150701;-7.3773687;-37.4790871
150712;-7.3773687;-37.4790871
150724;-7.3773687;-37.4790871
150736;-7.476992900000001;-37.274878
150748;-7.3773687;-37.4790871
150760;-7.476992900000001;-37.274878
150772;-7.476992900000001;-37.274878
150784;-7.3773687;-37.4790871
150796;-7.476992900000001;-37.274878
150808;-7.476992900000001;-37.274878
150820;-7.3773687;-37.4790871
150832;-7.476992900000001;-37.274878
150844;-7.3773687;-37.4790871
150856;-7.476992900000001;-37.274878
150868;-7.476992900000001;-37.274878
150878;-7.3773687;-37.4790871
150891;-7.476992900000001;-37.274878
150902;-23.0027618;-45.5619257
150914;-7.476992900000001;-37.274878
150925;-23.0027618;-45.5619257
150937;-7.476992900000001;-37.274878
150949;-7.476992900000001;-37.274878
150957;-7.476992900000001;-37.274878
150969;-7.476992900000001;-37.274878
150982;-7.3773687;-37.4790871
150995;-7.3773687;-37.4790871
151008;-7.3773687;-37.4790871
151020;-7.3773687;-37.4790871
151032;-7.4686612;-37.2746574
151040;-7.4686612;-37.2746574
151052;-7.476992900000001;-37.274878
151064;-7.476992900000001;-37.274878
151076;-7.475825299999999;-37.2747733
151088;-7.4763436;-37.2750064
151100;-7.475825299999999;-37.2747733
151111;-7.4763436;-37.2750064
151123;-7.4763436;-37.2750064
151135;-7.4686612;-37.2746574
151147;-7.4686612;-37.2746574
151159;-7.4686612;-37.2746574
151171;-7.4686612;-37.2746574
151179;-8.8149803;-35.1928191
151191;-7.4686612;-37.2746574
151203;-7.4686612;-37.2746574
151212;-8.8149803;-35.1928191
151224;-7.4686612;-37.2746574
151236;-7.4686612;-37.2746574
151245;-8.8149803;-35.1928191
151257;-7.4686612;-37.2746574
151266;-8.8149803;-35.1928191
151275;-8.8149803;-35.1928191
151287;-7.4686612;-37.2746574
151296;-8.8149803;-35.1928191
151305;-8.8149803;-35.1928191
151317;-7.4686612;-37.2746574
151326;-8.8149803;-35.1928191
151335;-8.8149803;-35.1928191
151347;-7.477135199999999;-37.2757813
151356;-8.8149803;-35.1928191
151368;-7.4686612;-37.2746574
151377;-8.8149803;-35.1928191
151386;-8.8149803;-35.1928191
151395;-8.8149803;-35.1928191
151404;-8.8149803;-35.1928191
151413;-8.8149803;-35.1928191
151422;-8.8149803;-35.1928191
151431;-8.8149803;-35.1928191
151448;-8.8149803;-35.1928191
151464;-8.8149803;-35.1928191
151476;-7.4686612;-37.2746574
151440;-8.8149803;-35.1928191
151456;-8.8149803;-35.1928191
151489;-7.4686612;-37.2746574
151497;-8.817891;-35.1950204
151508;-7.4686612;-37.2746574
151519;-7.4686612;-37.2746574
151530;-7.4686612;-37.2746574
151541;-7.4686612;-37.2746574
151552;-7.4686612;-37.2746574
151563;-7.4686612;-37.2746574
151574;-7.4686612;-37.2746574
151585;-7.4686612;-37.2746574
151596;-7.4686612;-37.2746574
151607;-7.4686612;-37.2746574
151618;-7.4686612;-37.2746574
151629;-7.4686612;-37.2746574
151640;-7.4686612;-37.2746574
151699;-7.669499999999999;-37.4579121
151714;-7.669499999999999;-37.4579121
151729;-7.669499999999999;-37.4579121
151744;-7.669499999999999;-37.4579121
151759;-7.669499999999999;-37.4579121
151774;-7.669499999999999;-37.4579121
151789;-7.669499999999999;-37.4579121
151804;-7.669499999999999;-37.4579121
151819;-7.669499999999999;-37.4579121
151834;-7.669499999999999;-37.4579121
151849;-7.669499999999999;-37.4579121
151864;-7.669499999999999;-37.4579121
151894;-7.669499999999999;-37.4579121
151909;-7.669499999999999;-37.4579121
151924;-7.669499999999999;-37.4579121
151939;-7.669499999999999;-37.4579121
151954;-7.669499999999999;-37.4579121
151969;-7.669499999999999;-37.4579121
151984;-7.669499999999999;-37.4579121
151999;-7.669499999999999;-37.4579121
152014;-7.669499999999999;-37.4579121
152029;-7.669499999999999;-37.4579121
152044;-7.669499999999999;-37.4579121
152059;-7.669499999999999;-37.4579121
152074;-7.669499999999999;-37.4579121
152089;-7.669499999999999;-37.4579121
152104;-7.669499999999999;-37.4579121
152119;-7.669499999999999;-37.4579121
152134;-7.669499999999999;-37.4579121
152149;-7.669499999999999;-37.4579121
152164;-7.669499999999999;-37.4579121
152179;-7.669499999999999;-37.4579121
152194;-7.669499999999999;-37.4579121
152209;-7.669499999999999;-37.4579121
152224;-7.669499999999999;-37.4579121
152239;-7.669499999999999;-37.4579121
152254;-7.669499999999999;-37.4579121
152269;-7.669499999999999;-37.4579121
152284;-7.669499999999999;-37.4579121
152293;-7.347348599999999;-37.2868284
152302;-7.347348599999999;-37.2868284
152311;-7.347348599999999;-37.2868284
152320;-7.347348599999999;-37.2868284
152329;-7.347348599999999;-37.2868284
152338;-7.347348599999999;-37.2868284
152348;-7.347348599999999;-37.2868284
152357;-7.347348599999999;-37.2868284
152368;-7.347348599999999;-37.2868284
152378;-7.347348599999999;-37.2868284
152387;-7.347348599999999;-37.2868284
152396;-8.8149803;-35.1928191
152405;-7.347348599999999;-37.2868284
152425;-7.347348599999999;-37.2868284
152436;-7.4686612;-37.2746574
152447;-7.4686612;-37.2746574
152458;-7.4686612;-37.2746574
152469;-7.4686612;-37.2746574
152480;-7.4686612;-37.2746574
152491;-7.4686612;-37.2746574
152501;-7.347348599999999;-37.2868284
152512;-7.4686612;-37.2746574
152521;-7.347348599999999;-37.2868284
152529;-7.347348599999999;-37.2868284
152540;-7.4686612;-37.2746574
152551;-7.4686612;-37.2746574
152561;-7.347348599999999;-37.2868284
152570;-7.347348599999999;-37.2868284
152580;-7.4686612;-37.2746574
152589;-7.347348599999999;-37.2868284
152598;-7.347348599999999;-37.2868284
152607;-7.347348599999999;-37.2868284
152617;-7.347348599999999;-37.2868284
152626;-7.347348599999999;-37.2868284
152646;-7.347348599999999;-37.2868284
152658;-7.4674622;-37.2787794
152667;-7.347348599999999;-37.2868284
152675;-7.347348599999999;-37.2868284
152685;-7.347348599999999;-37.2868284
152694;-7.347348599999999;-37.2868284
152703;-7.347348599999999;-37.2868284
152712;-7.347348599999999;-37.2868284
152722;-7.347348599999999;-37.2868284
152731;-7.347348599999999;-37.2868284
152743;-7.4674622;-37.2787794
152752;-7.347348599999999;-37.2868284
152761;-7.347348599999999;-37.2868284
152773;-7.4674622;-37.2787794
152785;-7.4674622;-37.2787794
152797;-7.466991999999999;-37.2783635
152809;-7.466991999999999;-37.2783635
152821;-7.466991999999999;-37.2783635
152833;-7.466991999999999;-37.2783635
152845;-7.466991999999999;-37.2783635
152857;-7.466991999999999;-37.2783635
152869;-7.466991999999999;-37.2783635
152881;-7.466991999999999;-37.2783635
152893;-7.466991999999999;-37.2783635
152904;-7.466991999999999;-37.2783635
152916;-7.466991999999999;-37.2783635
152927;-7.466991999999999;-37.2783635
152942;-7.669499999999999;-37.4579121
152954;-7.466991999999999;-37.2783635
152966;-7.466991999999999;-37.2783635
152981;-7.669499999999999;-37.4579121
152993;-7.466991999999999;-37.2783635
153008;-7.669499999999999;-37.4579121
153020;-7.466991999999999;-37.2783635
153035;-7.669499999999999;-37.4579121
153047;-7.466991999999999;-37.2783635
153062;-7.669499999999999;-37.4579121
153074;-7.466991999999999;-37.2783635
153089;-7.669499999999999;-37.4579121
153101;-7.466991999999999;-37.2783635
153116;-7.669499999999999;-37.4579121
153128;-7.466991999999999;-37.2783635
153143;-7.669499999999999;-37.4579121
153158;-7.3773687;-37.4790871
153173;-7.669499999999999;-37.4579121
153188;-7.669499999999999;-37.4579121
153203;-7.3773687;-37.4790871
153218;-7.669499999999999;-37.4579121
153233;-7.3773687;-37.4790871
153248;-7.3773687;-37.4790871
153263;-7.3773687;-37.4790871
153278;-7.3773687;-37.4790871
153293;-7.3773687;-37.4790871
153308;-7.3773687;-37.4790871
153322;-7.3773687;-37.4790871
153336;-7.3773687;-37.4790871
153350;-7.3773687;-37.4790871
153365;-7.669499999999999;-37.4579121
153379;-7.3773687;-37.4790871
153393;-7.3773687;-37.4790871
153408;-7.669499999999999;-37.4579121
153422;-7.3773687;-37.4790871
153437;-7.669499999999999;-37.4579121
153449;-7.3773687;-37.4790871
153464;-7.669499999999999;-37.4579121
153478;-7.3773687;-37.4790871
153493;-7.669499999999999;-37.4579121
153508;-7.669499999999999;-37.4579121
153522;-7.3773687;-37.4790871
153537;-7.669499999999999;-37.4579121
153552;-7.669499999999999;-37.4579121
153566;-7.3773687;-37.4790871
153581;-7.669499999999999;-37.4579121
153596;-7.669499999999999;-37.4579121
153611;-7.669499999999999;-37.4579121
153625;-7.669499999999999;-37.4579121
153640;-7.669499999999999;-37.4579121
153655;-7.669499999999999;-37.4579121
153670;-7.669499999999999;-37.4579121
153685;-7.669499999999999;-37.4579121
153700;-7.669499999999999;-37.4579121
153710;-7.8068015;-37.7955932
153725;-7.669499999999999;-37.4579121
153740;-7.669499999999999;-37.4579121
153768;-7.669499999999999;-37.4579121
153783;-7.669499999999999;-37.4579121
153798;-7.669499999999999;-37.4579121
153813;-7.669499999999999;-37.4579121
153828;-7.669499999999999;-37.4579121
153842;-7.4674622;-37.2787794
153857;-7.669499999999999;-37.4579121
153872;-7.669499999999999;-37.4579121
153887;-7.669499999999999;-37.4579121
153899;-7.4674622;-37.2787794
153914;-7.669499999999999;-37.4579121
153926;-7.4674622;-37.2787794
153941;-7.669499999999999;-37.4579121
153968;-7.669499999999999;-37.4579121
153980;-7.4674622;-37.2787794
153995;-7.669499999999999;-37.4579121
153953;-7.4674622;-37.2787794
154007;-7.4674622;-37.2787794
154019;-7.4674622;-37.2787794
154030;-7.4686612;-37.2746574
154041;-7.4686612;-37.2746574
154052;-7.4686612;-37.2746574
154067;-7.669499999999999;-37.4579121
154082;-7.669499999999999;-37.4579121
154097;-7.669499999999999;-37.4579121
154112;-7.669499999999999;-37.4579121
154127;-7.669499999999999;-37.4579121
154138;-7.4686612;-37.2746574
154148;-7.8068015;-37.7955932
154163;-7.669499999999999;-37.4579121
154174;-7.4686612;-37.2746574
154189;-7.669499999999999;-37.4579121
154204;-7.669499999999999;-37.4579121
154219;-7.669499999999999;-37.4579121
154230;-7.4686612;-37.2746574
154245;-7.669499999999999;-37.4579121
154260;-7.669499999999999;-37.4579121
154275;-7.669499999999999;-37.4579121
154290;-7.669499999999999;-37.4579121
154305;-7.669499999999999;-37.4579121
154320;-7.669499999999999;-37.4579121
154335;-7.669499999999999;-37.4579121
154350;-7.669499999999999;-37.4579121
154365;-7.669499999999999;-37.4579121
154376;-7.4686612;-37.2746574
154391;-7.669499999999999;-37.4579121
154402;-7.4686612;-37.2746574
154417;-7.669499999999999;-37.4579121
154432;-7.669499999999999;-37.4579121
154443;-7.4686612;-37.2746574
154454;-7.4686612;-37.2746574
154465;-7.4686612;-37.2746574
154480;-7.669499999999999;-37.4579121
154490;-7.8068015;-37.7955932
154500;-7.8068015;-37.7955932
154515;-7.669499999999999;-37.4579121
154526;-7.4686612;-37.2746574
154537;-7.4686612;-37.2746574
154552;-7.669499999999999;-37.4579121
154563;-7.4686612;-37.2746574
154574;-7.4686612;-37.2746574
154589;-7.669499999999999;-37.4579121
154600;-7.3773687;-37.4790871
154611;-7.4686612;-37.2746574
154652;-7.4686612;-37.2746574
154663;-7.4686612;-37.2746574
154674;-7.3773687;-37.4790871
154686;-7.4686612;-37.2746574
154696;-23.557887;-51.4668371
154706;-23.557887;-51.4668371
154721;-7.669499999999999;-37.4579121
154733;-7.4686612;-37.2746574
154745;-23.557887;-51.4668371
154760;-7.669499999999999;-37.4579121
154773;-23.557887;-51.4668371
154785;-7.4686612;-37.2746574
154800;-7.669499999999999;-37.4579121
154812;-7.4686612;-37.2746574
154823;-23.0027618;-45.5619257
154838;-7.669499999999999;-37.4579121
154849;-7.3773687;-37.4790871
154861;-7.4686612;-37.2746574
154876;-7.669499999999999;-37.4579121
154891;-7.669499999999999;-37.4579121
154903;-7.4686612;-37.2746574
154914;-23.0027618;-45.5619257
154929;-7.669499999999999;-37.4579121
154941;-7.4686612;-37.2746574
154956;-7.669499999999999;-37.4579121
154966;-23.0027618;-45.5619257
154981;-7.669499999999999;-37.4579121
154993;-7.4686612;-37.2746574
155008;-7.669499999999999;-37.4579121
155019;-23.0027618;-45.5619257
155034;-7.669499999999999;-37.4579121
155045;-23.0027618;-45.5619257
155060;-7.669499999999999;-37.4579121
155072;-7.4686612;-37.2746574
155087;-7.669499999999999;-37.4579121
155102;-7.669499999999999;-37.4579121
155114;-7.4686612;-37.2746574
155129;-7.669499999999999;-37.4579121
155139;-7.8068015;-37.7955932
155150;-23.0027618;-45.5619257
155165;-7.669499999999999;-37.4579121
155176;-7.4686612;-37.2746574
155187;-23.0027618;-45.5619257
155198;-23.0027618;-45.5619257
155209;-7.4686612;-37.2746574
155220;-7.3773687;-37.4790871
155232;-7.4686612;-37.2746574
155243;-7.3773687;-37.4790871
155255;-7.4686612;-37.2746574
155267;-7.4686612;-37.2746574
155279;-7.4686612;-37.2746574
155291;-7.4686612;-37.2746574
155302;-7.4686612;-37.2746574
155317;-7.669499999999999;-37.4579121
155329;-7.3773687;-37.4790871
155344;-7.669499999999999;-37.4579121
155359;-7.669499999999999;-37.4579121
155371;-7.4686612;-37.2746574
155383;-7.4686612;-37.2746574
155398;-7.669499999999999;-37.4579121
155410;-7.4686612;-37.2746574
155421;-7.3773687;-37.4790871
155436;-7.669499999999999;-37.4579121
155448;-7.4686612;-37.2746574
155463;-7.669499999999999;-37.4579121
155478;-7.669499999999999;-37.4579121
155491;-7.3773687;-37.4790871
155503;-7.4686612;-37.2746574
155518;-7.669499999999999;-37.4579121
155529;-7.3773687;-37.4790871
155544;-7.669499999999999;-37.4579121
155556;-7.4686612;-37.2746574
155569;-7.3773687;-37.4790871
155584;-7.669499999999999;-37.4579121
155595;-7.3773687;-37.4790871
155606;-7.3773687;-37.4790871
155621;-7.669499999999999;-37.4579121
155633;-7.4686612;-37.2746574
155644;-7.3773687;-37.4790871
155656;-7.4686612;-37.2746574
155666;-7.3773687;-37.4790871
155677;-7.3773687;-37.4790871
155692;-7.669499999999999;-37.4579121
155704;-7.4686612;-37.2746574
155716;-7.3773687;-37.4790871
155731;-7.669499999999999;-37.4579121
155742;-23.557887;-51.4668371
155757;-7.669499999999999;-37.4579121
155768;-23.557887;-51.4668371
155780;-7.4686612;-37.2746574
155790;-23.557887;-51.4668371
155802;-7.4686612;-37.2746574
155817;-7.669499999999999;-37.4579121
155832;-7.669499999999999;-37.4579121
155847;-7.669499999999999;-37.4579121
155862;-7.669499999999999;-37.4579121
155877;-7.669499999999999;-37.4579121
155892;-7.669499999999999;-37.4579121
155907;-7.669499999999999;-37.4579121
155922;-7.669499999999999;-37.4579121
155937;-7.669499999999999;-37.4579121
155952;-7.669499999999999;-37.4579121
155967;-7.669499999999999;-37.4579121
155982;-7.669499999999999;-37.4579121
155997;-7.669499999999999;-37.4579121
156012;-7.669499999999999;-37.4579121
156023;-23.557887;-51.4668371
156034;-23.557887;-51.4668371
156045;-23.557887;-51.4668371
156056;-23.557887;-51.4668371
156068;-23.557887;-51.4668371
156080;-7.4686612;-37.2746574
156091;-23.557887;-51.4668371
156103;-7.4686612;-37.2746574
156115;-7.4686612;-37.2746574
156126;-23.557887;-51.4668371
156136;-7.3773687;-37.4790871
156148;-7.4686612;-37.2746574
156160;-7.4686612;-37.2746574
156171;-23.557887;-51.4668371
156183;-7.4686612;-37.2746574
156194;-23.557887;-51.4668371
156204;-23.557887;-51.4668371
156216;-7.4686612;-37.2746574
156227;-23.557887;-51.4668371
156238;-23.557887;-51.4668371
156250;-7.4686612;-37.2746574
156262;-7.4686612;-37.2746574
156274;-7.4686612;-37.2746574
156286;-7.4686612;-37.2746574
156298;-7.4686612;-37.2746574
156310;-7.4686612;-37.2746574
156320;-7.4686612;-37.2746574
156333;-7.4686612;-37.2746574
156345;-7.4686612;-37.2746574
156357;-7.4686612;-37.2746574
156369;-7.4686612;-37.2746574
156381;-7.4686612;-37.2746574
156393;-7.4686612;-37.2746574
156405;-7.4686612;-37.2746574
156418;-7.4686612;-37.2746574
156429;-7.4686612;-37.2746574
156441;-7.4686612;-37.2746574
156453;-7.4686612;-37.2746574
156465;-7.4686612;-37.2746574
156501;-7.4686612;-37.2746574
156513;-7.4686612;-37.2746574
156525;-7.4686612;-37.2746574
156537;-7.4686612;-37.2746574
156550;-7.4686612;-37.2746574
156477;-7.4686612;-37.2746574
156489;-7.4686612;-37.2746574
156562;-7.4686612;-37.2746574
156575;-7.4686612;-37.2746574
156588;-7.4686612;-37.2746574
156600;-7.4686612;-37.2746574
156613;-7.4686612;-37.2746574
156626;-7.4686612;-37.2746574
156639;-7.4686612;-37.2746574
156651;-7.4686612;-37.2746574
156663;-7.4686612;-37.2746574
156676;-7.4686612;-37.2746574
156688;-7.4686612;-37.2746574
156700;-7.4686612;-37.2746574
156713;-7.4686612;-37.2746574
156726;-7.4686612;-37.2746574
156739;-7.4686612;-37.2746574
156751;-7.4686612;-37.2746574
156763;-7.4686612;-37.2746574
156775;-7.4686612;-37.2746574
156787;-7.4686612;-37.2746574
156799;-7.4686612;-37.2746574
156812;-7.4686612;-37.2746574
156824;-7.4686612;-37.2746574
156837;-7.4686612;-37.2746574
156850;-7.4686612;-37.2746574
156862;-7.4686612;-37.2746574
156874;-7.4686612;-37.2746574
156886;-7.4686612;-37.2746574
156898;-7.4686612;-37.2746574
156910;-7.4686612;-37.2746574
156922;-7.4686612;-37.2746574
156934;-7.4686612;-37.2746574
156946;-7.4686612;-37.2746574
156959;-7.4686612;-37.2746574
156971;-7.4686612;-37.2746574
156983;-7.4686612;-37.2746574
156995;-7.4686612;-37.2746574
157007;-7.4686612;-37.2746574
157019;-7.4686612;-37.2746574
157028;-14.6715191;-40.47425990000001
157040;-7.4686612;-37.2746574
157053;-7.4686612;-37.2746574
157062;-14.6715191;-40.47425990000001
157074;-7.4686612;-37.2746574
157083;-14.6715191;-40.47425990000001
157095;-7.4686612;-37.2746574
157104;-14.6715191;-40.47425990000001
157117;-7.4686612;-37.2746574
157126;-14.6715191;-40.47425990000001
157135;-14.6715191;-40.47425990000001
157144;-14.6715191;-40.47425990000001
157156;-7.4686612;-37.2746574
157165;-14.6715191;-40.47425990000001
157174;-14.6715191;-40.47425990000001
157186;-7.4686612;-37.2746574
157195;-14.6715191;-40.47425990000001
157204;-14.6715191;-40.47425990000001
157216;-7.4686612;-37.2746574
157225;-14.6715191;-40.47425990000001
157234;-14.6715191;-40.47425990000001
157247;-7.4686612;-37.2746574
157256;-14.6715191;-40.47425990000001
157265;-14.6715191;-40.47425990000001
157274;-14.6715191;-40.47425990000001
157283;-14.6715191;-40.47425990000001
157292;-14.6715191;-40.47425990000001
157301;-14.6715191;-40.47425990000001
157313;-7.4686612;-37.2746574
157322;-14.6715191;-40.47425990000001
157331;-14.6715191;-40.47425990000001
157343;-7.4686612;-37.2746574
157352;-14.6715191;-40.47425990000001
157361;-14.6715191;-40.47425990000001
157373;-7.4686612;-37.2746574
157386;-7.372185900000001;-37.1866005
157399;-7.372185900000001;-37.1866005
157412;-7.372185900000001;-37.1866005
157426;-7.372185900000001;-37.1866005
157440;-7.372185900000001;-37.1866005
157454;-7.372185900000001;-37.1866005
157468;-7.372185900000001;-37.1866005
157477;-14.6715191;-40.47425990000001
157486;-14.6715191;-40.47425990000001
157495;-14.6715191;-40.47425990000001
157504;-14.6715191;-40.47425990000001
157513;-14.6715191;-40.47425990000001
157526;-7.4686612;-37.2746574
157535;-14.6715191;-40.47425990000001
157544;-14.6715191;-40.47425990000001
157556;-7.4686612;-37.2746574
157568;-7.4686612;-37.2746574
157577;-7.4686612;-37.2746574
157589;-7.4688786;-37.281426
157598;-7.4686612;-37.2746574
157611;-7.4688786;-37.281426
157624;-7.4688786;-37.281426
157633;-7.4686612;-37.2746574
157645;-7.4688786;-37.281426
157657;-7.4688786;-37.281426
157669;-7.4688786;-37.281426
157681;-7.4688786;-37.281426
157693;-7.4688786;-37.281426
157705;-7.4688786;-37.281426
157717;-7.4688786;-37.281426
157729;-7.4688786;-37.281426
157741;-7.4688786;-37.281426
157753;-7.4688786;-37.281426
157762;-7.4686612;-37.2746574
157783;-7.4686612;-37.2746574
157792;-7.4686612;-37.2746574
157801;-7.4686612;-37.2746574
157810;-7.4686612;-37.2746574
157822;-7.4688786;-37.281426
157831;-7.4686612;-37.2746574
157843;-7.4688786;-37.281426
157852;-7.4686612;-37.2746574
157864;-7.4688786;-37.281426
157872;-7.4688786;-37.281426
157880;-7.4688786;-37.281426
157889;-7.4686612;-37.2746574
157901;-7.4688786;-37.281426
157910;-7.4686612;-37.2746574
157922;-7.4688786;-37.281426
157931;-7.4686612;-37.2746574
157943;-7.4688786;-37.281426
157952;-7.4686612;-37.2746574
157964;-7.4688786;-37.281426
157976;-7.4688786;-37.281426
157988;-7.4688786;-37.281426
158000;-7.4688786;-37.281426
158012;-7.4688786;-37.281426
158024;-7.4688786;-37.281426
158036;-7.4688786;-37.281426
158048;-7.4688786;-37.281426
158057;-7.4686612;-37.2746574
158069;-7.4688786;-37.281426
158081;-7.4688786;-37.281426
158090;-7.4686612;-37.2746574
158102;-7.4688786;-37.281426
158111;-7.4686612;-37.2746574
158123;-7.4688786;-37.281426
158132;-7.4686612;-37.2746574
158144;-7.4688786;-37.281426
158156;-7.4688786;-37.281426
158168;-7.4688786;-37.281426
158176;-7.4686612;-37.2746574
158187;-7.584690900000001;-37.5381606
158195;-7.4686612;-37.2746574
158203;-7.4686612;-37.2746574
158213;-7.584690900000001;-37.5381606
158221;-7.4686612;-37.2746574
158245;-7.584690900000001;-37.5381606
158253;-7.4686612;-37.2746574
158266;-7.4686612;-37.2746574
158274;-7.4686612;-37.2746574
158286;-7.584690900000001;-37.5381606
158294;-7.4686612;-37.2746574
158305;-7.4686612;-37.2746574
158313;-7.4686612;-37.2746574
158325;-7.584690900000001;-37.5381606
158333;-7.4686612;-37.2746574
158346;-7.4686612;-37.2746574
158354;-7.4686612;-37.2746574
158363;-7.4686612;-37.2746574
158376;-7.4686612;-37.2746574
158388;-7.584690900000001;-37.5381606
158396;-7.4686612;-37.2746574
158404;-7.4686612;-37.2746574
158425;-7.4686612;-37.2746574
158436;-7.584690900000001;-37.5381606
158474;-7.584690900000001;-37.5381606
158524;-7.584690900000001;-37.5381606
158561;-7.584690900000001;-37.5381606
158586;-7.584690900000001;-37.5381606
158621;-7.584690900000001;-37.5381606
158654;-7.584690900000001;-37.5381606
158676;-7.584690900000001;-37.5381606
158688;-7.584690900000001;-37.5381606
158724;-7.584690900000001;-37.5381606
158748;-7.584690900000001;-37.5381606
158771;-7.584690900000001;-37.5381606
158795;-7.584690900000001;-37.5381606
158968;-7.530351;-37.3744613
158976;-7.530351;-37.3744613
158984;-7.530351;-37.3744613
158992;-7.530351;-37.3744613
159000;-7.530351;-37.3744613
159008;-7.530351;-37.3744613
159016;-7.530351;-37.3744613
159024;-7.530351;-37.3744613
159037;-7.4686612;-37.2746574
159050;-7.4686612;-37.2746574
159063;-7.4686612;-37.2746574
159076;-7.4686612;-37.2746574
159089;-7.4686612;-37.2746574
159114;-7.4686612;-37.2746574
159126;-7.4686612;-37.2746574
159139;-7.4686612;-37.2746574
159152;-7.4686612;-37.2746574
159165;-7.4686612;-37.2746574
159173;-7.530351;-37.3744613
159186;-7.4686612;-37.2746574
159198;-7.4686612;-37.2746574
159209;-7.4686612;-37.2746574
159220;-7.4686612;-37.2746574
159231;-7.4686612;-37.2746574
159243;-7.4686612;-37.2746574
159251;-7.530351;-37.3744613
159264;-7.4686612;-37.2746574
159277;-7.4686612;-37.2746574
159285;-7.530351;-37.3744613
159293;-7.530351;-37.3744613
159306;-7.4686612;-37.2746574
159314;-7.530351;-37.3744613
159327;-7.4686612;-37.2746574
159335;-7.530351;-37.3744613
159343;-7.530351;-37.3744613
159356;-7.4686612;-37.2746574
159364;-7.530351;-37.3744613
159377;-7.4686612;-37.2746574
159385;-7.530351;-37.3744613
159398;-7.4686612;-37.2746574
159406;-7.530351;-37.3744613
159418;-7.4686612;-37.2746574
159431;-7.4686612;-37.2746574
159443;-7.4686612;-37.2746574
159455;-7.4686612;-37.2746574
159468;-7.4686612;-37.2746574
159476;-7.530351;-37.3744613
159489;-7.4686612;-37.2746574
159497;-7.530351;-37.3744613
159510;-7.4686612;-37.2746574
159518;-7.530351;-37.3744613
159538;-7.530351;-37.3744613
159546;-7.530351;-37.3744613
159554;-7.530351;-37.3744613
159562;-7.530351;-37.3744613
159570;-7.5374337;-37.3756823
159578;-7.530351;-37.3744613
159591;-7.4686612;-37.2746574
159599;-7.530351;-37.3744613
159611;-7.4686612;-37.2746574
159619;-7.530351;-37.3744613
159632;-7.4686612;-37.2746574
159643;-7.4686612;-37.2746574
159656;-7.4686612;-37.2746574
159669;-7.4686612;-37.2746574
159680;-7.4686612;-37.2746574
159690;-7.4686612;-37.2746574
159701;-7.4686612;-37.2746574
159714;-7.4686612;-37.2746574
159726;-7.4686612;-37.2746574
159738;-7.4686612;-37.2746574
159750;-7.4686612;-37.2746574
159763;-7.4686612;-37.2746574
159776;-7.4686612;-37.2746574
159789;-7.4686612;-37.2746574
159801;-7.4686612;-37.2746574
159813;-7.4686612;-37.2746574
159825;-7.4686612;-37.2746574
159838;-7.4686612;-37.2746574
159851;-7.4686612;-37.2746574
159863;-7.4686612;-37.2746574
159874;-7.4686612;-37.2746574
159886;-7.4686612;-37.2746574
159898;-7.4686612;-37.2746574
159910;-7.4686612;-37.2746574
159921;-7.4686612;-37.2746574
159934;-7.4686612;-37.2746574
159946;-7.4686612;-37.2746574
159957;-7.4686612;-37.2746574
159968;-7.4686612;-37.2746574
159978;-7.4686612;-37.2746574
159990;-7.4686612;-37.2746574
160001;-7.4686612;-37.2746574
160014;-7.4686612;-37.2746574
160025;-7.4686612;-37.2746574
160038;-7.4686612;-37.2746574
160051;-7.4686612;-37.2746574
160062;-7.4686612;-37.2746574
160073;-7.4686612;-37.2746574
160084;-7.4686612;-37.2746574
160095;-7.4686612;-37.2746574
160108;-7.4686612;-37.2746574
160120;-7.4686612;-37.2746574
160133;-7.4686612;-37.2746574
160146;-7.4686612;-37.2746574
160159;-7.4686612;-37.2746574
160172;-7.4686612;-37.2746574
160184;-7.4686612;-37.2746574
160197;-7.4686612;-37.2746574
160210;-7.4686612;-37.2746574
160221;-7.4686612;-37.2746574
160234;-7.4686612;-37.2746574
160246;-7.4686612;-37.2746574
160257;-7.4686612;-37.2746574
160268;-7.4686612;-37.2746574
160280;-7.4686612;-37.2746574
160292;-7.4686612;-37.2746574
160304;-7.4686612;-37.2746574
160315;-7.4686612;-37.2746574
160327;-7.4686612;-37.2746574
160339;-7.4686612;-37.2746574
160351;-7.4686612;-37.2746574
160363;-7.4686612;-37.2746574
160374;-7.4686612;-37.2746574
160386;-7.4686612;-37.2746574
160398;-7.4686612;-37.2746574
160409;-7.4686612;-37.2746574
160421;-7.4686612;-37.2746574
160432;-7.4686612;-37.2746574
160444;-7.4686612;-37.2746574
160466;-7.467539099999999;-37.2826378
160477;-7.467539099999999;-37.2826378
160488;-7.467539099999999;-37.2826378
160501;-7.4686612;-37.2746574
160527;-7.4686612;-37.2746574
160539;-7.4686612;-37.2746574
